MSA,Violent Crime,Murder,Murder Rate,Population 2019 (DO NOT USE),Population 2010 (DO NOT USE),Population 10 year CAGR,Median income (dollars),Mean income (dollars),City,State,Population,Density,Zip Code,lat_x,lon,% Sale Price Change Since Feb,Avg Sale Price Last 12M,Sale Price Last,Sale Pr CAGR GFC,Sale Pr Standard Deviation,Unnamed: 0,Unnamed: 1,1 Year Avg Return,3 Year Avg Return,5 Year Avg Return,lat_y,lng,population,firstzip,% Rent Change Since Feb,2019 Annualized Rent,Avg Monthly Rent 2019,Avg Monthly Rent Last 12M,Last 12M Annualized Rent,Monthly Rent Last,Rent CAGR since 2014-01,Rent Standard Deviation,Affordability Rent/Median Inc,Affordability Rent/Avg Inc,Capitalization Rate Last
"Ashland, MS",,,,,,,,,Ashland,MS,519.0,109.0,38603,34.8341,-89.1778,,,,,,,,,,,,,,,,,,,,,,,,,
"Fairfield, PA",,,,,,,,,Fairfield,PA,518.0,297.0,17320,39.7891,-77.3698,,,,,,,,,,,,,,,,,,,,,,,,,
"Gibraltar, PA",,,,,,,,,Gibraltar,PA,518.0,170.0,19508,40.2809,-75.8608,,,,,,,,,,,,,,,,,,,,,,,,,
"De Beque, CO",,,,,,,,,De Beque,CO,518.0,101.0,81630,39.3052,-108.208,,,,,,,,,,,,,,,,,,,,,,,,,
"Equality, IL",,,,,,,,,Equality,IL,518.0,227.0,62934,37.7371,-88.3421,,,,,,,,,,,,,,,,,,,,,,,,,
"Stillmore, GA",,,,,,,,,Stillmore,GA,518.0,64.0,30471,32.441,-82.2145,,,,,,,,,,,,,,,,,,,,,,,,,
"Zearing, IA",,,,,,,,,Zearing,IA,518.0,267.0,50278,42.1589,-93.2972,,,,,,,,,,,,,,,,,,,,,,,,,
"Brecon, OH",,,,,,,,,Brecon,OH,518.0,332.0,45249,39.2797,-84.3521,,,,,,,,,,,,,,,,,,,,,,,,,
"Dupree, SD",,,,,,,,,Dupree,SD,518.0,510.0,57623,45.0495,-101.6013,,,,,,,,,,,,,,,,,,,,,,,,,
"Big Piney, WY",,,,,,,,,Big Piney,WY,517.0,392.0,83113,42.5401,-110.1192,,,,,,,,,,,,,,,,,,,,,,,,,
"Warner, NH",,,,,,,,,Warner,NH,517.0,249.0,03278,43.2843,-71.8241,,,,,,,,,,,,,,,,,,,,,,,,,
"Acomita Lake, NM",,,,,,,,,Acomita Lake,NM,517.0,57.0,87034,35.066,-107.6173,,,,,,,,,,,,,,,,,,,,,,,,,
"Avoca, AR",,,,,,,,,Avoca,AR,517.0,106.0,72756,36.398,-94.071,,,,,,,,,,,,,,,,,,,,,,,,,
"Lake Seneca, OH",,,,,,,,,Lake Seneca,OH,517.0,140.0,43543,41.6695,-84.6516,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamburg, MN",,,,,,,,,Hamburg,MN,517.0,979.0,55339,44.7327,-93.9644,,,,,,,,,,,,,,,,,,,,,,,,,
"Bentley, KS",,,,,,,,,Bentley,KS,517.0,657.0,67016,37.8867,-97.5147,,,,,,,,,,,,,,,,,,,,,,,,,
"Fowler, KS",,,,,,,,,Fowler,KS,517.0,421.0,67844,37.3827,-100.1956,,,,,,,,,,,,,,,,,,,,,,,,,
"George, WA",,,,,,,,,George,WA,516.0,144.0,98848,47.0846,-119.86,,,,,,,,,,,,,,,,,,,,,,,,,
"Tannersville, NY",,,,,,,,,Tannersville,NY,516.0,171.0,12485,42.1937,-74.1353,,,,,,,,,,,,,,,,,,,,,,,,,
"Carter Springs, NV",,,,,,,,,Carter Springs,NV,516.0,71.0,89410,38.8619,-119.6413,,,,,,,,,,,,,,,,,,,,,,,,,
"Walsh, CO",,,,,,,,,Walsh,CO,516.0,445.0,81090,37.3861,-102.2799,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Mary's, CO",,,,,,,,,St. Mary's,CO,516.0,138.0,80452,39.8162,-105.6479,,,,,,,,,,,,,,,,,,,,,,,,,
"Chadwick, IL",,,,,,,,,Chadwick,IL,516.0,639.0,61014,42.0142,-89.8885,,,,,,,,,,,,,,,,,,,,,,,,,
"Hudson, IN",,,,,,,,,Hudson,IN,516.0,286.0,46747,41.5318,-85.084,,,,,,,,,,,,,,,,,,,,,,,,,
"Deary, ID",,,,,,,,,Deary,ID,516.0,303.0,83823,46.8003,-116.5571,,,,,,,,,,,,,,,,,,,,,,,,,
"Fairfield, OK",,,,,,,,,Fairfield,OK,516.0,40.0,74960,35.8407,-94.6062,,,,,,,,,,,,,,,,,,,,,,,,,
"La Plata, NM",,,,,,,,,La Plata,NM,515.0,19.0,87418,36.9232,-108.1932,,,,,,,,,,,,,,,,,,,,,,,,,
"Easton, TX",,,,,,,,,Easton,TX,515.0,81.0,75603,32.382,-94.5912,,,,,,,,,,,,,,,,,,,,,,,,,
"Oakwood, TX",,,,,,,,,Oakwood,TX,515.0,175.0,75855,31.5848,-95.8499,,,,,,,,,,,,,,,,,,,,,,,,,
"Fairmont, NE",,,,,,,,,Fairmont,NE,515.0,243.0,68354,40.6333,-97.5876,,,,,,,,,,,,,,,,,,,,,,,,,
"Chestertown, NY",,,,,,,,,Chestertown,NY,515.0,51.0,12817,43.6461,-73.7945,,,,,,,,,,,,,,,,,,,,,,,,,
"Metompkin, VA",,,,,,,,,Metompkin,VA,515.0,171.0,23421,37.7671,-75.6054,,,,,,,,,,,,,,,,,,,,,,,,,
"Coleville, CA",,,,,,,,,Coleville,CA,515.0,14.0,96107,38.5834,-119.516,,,,,,,,,,,,,,,,,,,,,,,,,
"Niland, CA",,,,,,,,,Niland,CA,515.0,495.0,92257,33.2387,-115.5146,,,,,,,,,,,,,,,,,,,,,,,,,
"La Crosse, IN",,,,,,,,,La Crosse,IN,515.0,386.0,46348,41.3179,-86.8896,,,,,,,,,,,,,,,,,,,,,,,,,
"Wyoming, IA",,,,,,,,,Wyoming,IA,515.0,389.0,52362,42.0597,-91.0051,,,,,,,,,,,,,,,,,,,,,,,,,
"Early, IA",,,,,,,,,Early,IA,515.0,508.0,50535,42.4615,-95.1522,,,,,,,,,,,,,,,,,,,,,,,,,
"Naples, ME",,,,,,,,,Naples,ME,515.0,76.0,04055,43.9623,-70.6025,,,,,,,,,,,,,,,,,,,,,,,,,
"Jamesport, MO",,,,,,,,,Jamesport,MO,515.0,354.0,64648,39.9749,-93.8029,,,,,,,,,,,,,,,,,,,,,,,,,
"Meadow View Addition, SD",,,,,,,,,Meadow View Addition,SD,515.0,183.0,57104,43.6233,-96.7023,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilkeson, WA",,,,,,,,,Wilkeson,WA,514.0,426.0,98396,47.1034,-122.0495,,,,,,,,,,,,,,,,,,,,,,,,,
"Stewartsville, NJ",,,,,,,,,Stewartsville,NJ,514.0,1543.0,08886,40.6939,-75.1115,,,,,,,,,,,,,,,,,,,,,,,,,
"Gloucester, NC",,,,,,,,,Gloucester,NC,514.0,138.0,28528,34.7292,-76.5391,,,,,,,,,,,,,,,,,,,,,,,,,
"Edmundson Acres, CA",,,,,,,,,Edmundson Acres,CA,514.0,2984.0,93203,35.2273,-118.8233,,,,,,,,,,,,,,,,,,,,,,,,,
"Delleker, CA",,,,,,,,,Delleker,CA,514.0,71.0,96122,39.8101,-120.4969,,,,,,,,,,,,,,,,,,,,,,,,,
"Lyerly, GA",,,,,,,,,Lyerly,GA,514.0,264.0,30730,34.4035,-85.4041,,,,,,,,,,,,,,,,,,,,,,,,,
"Williamson, GA",,,,,,,,,Williamson,GA,514.0,151.0,30292,33.1777,-84.3582,,,,,,,,,,,,,,,,,,,,,,,,,
"Advance, IN",,,,,,,,,Advance,IN,514.0,336.0,46147,39.9956,-86.6199,,,,,,,,,,,,,,,,,,,,,,,,,
"Thackerville, OK",,,,,,,,,Thackerville,OK,514.0,90.0,73459,33.7937,-97.1422,,,,,,,,,,,,,,,,,,,,,,,,,
"Tropic, UT",,,,,,,,,Tropic,UT,514.0,25.0,84776,37.6293,-112.0914,,,,,,,,,,,,,,,,,,,,,,,,,
"Corral Viejo, PR",,,,,,,,,Corral Viejo,PR,514.0,1133.0,00731,18.0756,-66.6523,,,,,,,,,,,,,,,,,,,,,,,,,
"Grantsville, WV",,,,,,,,,Grantsville,WV,513.0,455.0,26147,38.9204,-81.0934,,,,,,,,,,,,,,,,,,,,,,,,,
"East Millstone, NJ",,,,,,,,,East Millstone,NJ,513.0,88.0,08873,40.5011,-74.5661,,,,,,,,,,,,,,,,,,,,,,,,,
"Ranchitos East, TX",,,,,,,,,Ranchitos East,TX,513.0,3263.0,78043,27.4901,-99.3668,,,,,,,,,,,,,,,,,,,,,,,,,
"Grayson, LA",,,,,,,,,Grayson,LA,513.0,155.0,71418,32.0492,-92.1116,,,,,,,,,,,,,,,,,,,,,,,,,
"Hostetter, PA",,,,,,,,,Hostetter,PA,513.0,272.0,15638,40.264,-79.3976,,,,,,,,,,,,,,,,,,,,,,,,,
"Portland, PA",,,,,,,,,Portland,PA,513.0,403.0,18343,40.9216,-75.0985,,,,,,,,,,,,,,,,,,,,,,,,,
"Downieville-Lawson-Dumont, CO",,,,,,,,,Downieville-Lawson-Dumont,CO,513.0,254.0,80436,39.7662,-105.6126,,,,,,,,,,,,,,,,,,,,,,,,,
"Trout Valley, IL",,,,,,,,,Trout Valley,IL,513.0,463.0,60013,42.1978,-88.2538,,,,,,,,,,,,,,,,,,,,,,,,,
"Rankin, IL",,,,,,,,,Rankin,IL,513.0,342.0,60960,40.4644,-87.8959,,,,,,,,,,,,,,,,,,,,,,,,,
"Markleville, IN",,,,,,,,,Markleville,IN,513.0,357.0,46056,39.9763,-85.6166,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelbyville, MO",,,,,,,,,Shelbyville,MO,513.0,255.0,63469,39.8072,-92.0404,,,,,,,,,,,,,,,,,,,,,,,,,
"Pennock, MN",,,,,,,,,Pennock,MN,513.0,193.0,56279,45.1459,-95.175,,,,,,,,,,,,,,,,,,,,,,,,,
"Gates, OR",,,,,,,,,Gates,OR,513.0,306.0,97346,44.7561,-122.4201,,,,,,,,,,,,,,,,,,,,,,,,,
"Adell, WI",,,,,,,,,Adell,WI,512.0,354.0,53001,43.6214,-87.9482,,,,,,,,,,,,,,,,,,,,,,,,,
"Stockton, NJ",,,,,,,,,Stockton,NJ,512.0,361.0,08559,40.4062,-74.9759,,,,,,,,,,,,,,,,,,,,,,,,,
"Pardeesville, PA",,,,,,,,,Pardeesville,PA,512.0,302.0,18202,41.0008,-75.9681,,,,,,,,,,,,,,,,,,,,,,,,,
"Wanamie, PA",,,,,,,,,Wanamie,PA,512.0,201.0,18634,41.1763,-76.0384,,,,,,,,,,,,,,,,,,,,,,,,,
"Felton, PA",,,,,,,,,Felton,PA,512.0,313.0,17322,39.857,-76.5611,,,,,,,,,,,,,,,,,,,,,,,,,
"Monroe, PA",,,,,,,,,Monroe,PA,512.0,400.0,18832,41.7124,-76.4759,,,,,,,,,,,,,,,,,,,,,,,,,
"Charlotte Court House, VA",,,,,,,,,Charlotte Court House,VA,512.0,49.0,23923,37.0563,-78.6377,,,,,,,,,,,,,,,,,,,,,,,,,
"Newville, AL",,,,,,,,,Newville,AL,512.0,49.0,36353,31.4206,-85.3367,,,,,,,,,,,,,,,,,,,,,,,,,
"Franklin, AL",,,,,,,,,Franklin,AL,512.0,13.0,36083,32.4514,-85.7864,,,,,,,,,,,,,,,,,,,,,,,,,
"McKinley Heights, OH",,,,,,,,,McKinley Heights,OH,512.0,220.0,44420,41.1859,-80.7177,,,,,,,,,,,,,,,,,,,,,,,,,
"Russellville, OH",,,,,,,,,Russellville,OH,512.0,271.0,45168,38.8673,-83.7878,,,,,,,,,,,,,,,,,,,,,,,,,
"Lewistown, MO",,,,,,,,,Lewistown,MO,512.0,400.0,63452,40.0848,-91.8138,,,,,,,,,,,,,,,,,,,,,,,,,
"Bancroft, KY",,,,,,,,,Bancroft,KY,512.0,1302.0,40242,38.2832,-85.6129,,,,,,,,,,,,,,,,,,,,,,,,,
"Mount Vernon, OR",,,,,,,,,Mount Vernon,OR,512.0,289.0,97865,44.4169,-119.1132,,,,,,,,,,,,,,,,,,,,,,,,,
"Gays Mills, WI",,,,,,,,,Gays Mills,WI,511.0,40.0,54631,43.322,-90.8489,,,,,,,,,,,,,,,,,,,,,,,,,
"Sarita, TX",,,,,,,,,Sarita,TX,511.0,165.0,78385,27.2235,-97.7951,,,,,,,,,,,,,,,,,,,,,,,,,
"Hatteras, NC",,,,,,,,,Hatteras,NC,511.0,125.0,27943,35.2173,-75.6873,,,,,,,,,,,,,,,,,,,,,,,,,
"Engelhard, NC",,,,,,,,,Engelhard,NC,511.0,61.0,27824,35.5092,-76.0095,,,,,,,,,,,,,,,,,,,,,,,,,
"Seven Valleys, PA",,,,,,,,,Seven Valleys,PA,511.0,181.0,17360,39.8545,-76.7667,,,,,,,,,,,,,,,,,,,,,,,,,
"Ivy, VA",,,,,,,,,Ivy,VA,511.0,83.0,22901,38.0611,-78.5987,,,,,,,,,,,,,,,,,,,,,,,,,
"East Springfield, OH",,,,,,,,,East Springfield,OH,511.0,480.0,43925,40.4473,-80.8601,,,,,,,,,,,,,,,,,,,,,,,,,
"New Bloomington, OH",,,,,,,,,New Bloomington,OH,511.0,448.0,43302,40.5837,-83.3125,,,,,,,,,,,,,,,,,,,,,,,,,
"Big Water, UT",,,,,,,,,Big Water,UT,511.0,32.0,84741,37.0729,-111.6608,,,,,,,,,,,,,,,,,,,,,,,,,
"Milford, KS",,,,,,,,,Milford,KS,511.0,345.0,66514,39.1731,-96.9103,,,,,,,,,,,,,,,,,,,,,,,,,
"Courtland, MS",,,,,,,,,Courtland,MS,511.0,174.0,38620,34.2409,-89.9433,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacksonboro, SC",,,,,,,,,Jacksonboro,SC,511.0,13.0,29474,32.7718,-80.4769,,,,,,,,,,,,,,,,,,,,,,,,,
"Jefferson, SD",,,,,,,,,Jefferson,SD,511.0,386.0,57038,42.6042,-96.5661,,,,,,,,,,,,,,,,,,,,,,,,,
"Mountain Lake, NJ",,,,,,,,,Mountain Lake,NJ,510.0,174.0,07823,40.8614,-74.9858,,,,,,,,,,,,,,,,,,,,,,,,,
"Aurora, NC",,,,,,,,,Aurora,NC,510.0,212.0,27806,35.303,-76.7889,,,,,,,,,,,,,,,,,,,,,,,,,
"Dayton, PA",,,,,,,,,Dayton,PA,510.0,523.0,16222,40.8811,-79.2411,,,,,,,,,,,,,,,,,,,,,,,,,
"Butte Valley, CA",,,,,,,,,Butte Valley,CA,510.0,10.0,95965,39.6571,-121.6363,,,,,,,,,,,,,,,,,,,,,,,,,
"Elkmont, AL",,,,,,,,,Elkmont,AL,510.0,119.0,35620,34.9289,-86.9765,,,,,,,,,,,,,,,,,,,,,,,,,
"Avon, AL",,,,,,,,,Avon,AL,510.0,76.0,36312,31.1799,-85.2802,,,,,,,,,,,,,,,,,,,,,,,,,
"Bergman, AR",,,,,,,,,Bergman,AR,510.0,150.0,72601,36.3128,-93.0115,,,,,,,,,,,,,,,,,,,,,,,,,
"Kimmell, IN",,,,,,,,,Kimmell,IN,510.0,205.0,46760,41.395,-85.5487,,,,,,,,,,,,,,,,,,,,,,,,,
"Staunton, IN",,,,,,,,,Staunton,IN,510.0,602.0,47881,39.4864,-87.1889,,,,,,,,,,,,,,,,,,,,,,,,,
"Manistee Lake, MI",,,,,,,,,Manistee Lake,MI,510.0,55.0,49646,44.7841,-85.0211,,,,,,,,,,,,,,,,,,,,,,,,,
"Moran, KS",,,,,,,,,Moran,KS,510.0,470.0,66755,37.9165,-95.1715,,,,,,,,,,,,,,,,,,,,,,,,,
"Touchet, WA",,,,,,,,,Touchet,WA,509.0,161.0,99360,46.0412,-118.6724,,,,,,,,,,,,,,,,,,,,,,,,,
"Gibbsville, WI",,,,,,,,,Gibbsville,WI,509.0,230.0,53070,43.652,-87.8317,,,,,,,,,,,,,,,,,,,,,,,,,
"Boys Ranch, TX",,,,,,,,,Boys Ranch,TX,509.0,123.0,79010,35.5331,-102.2536,,,,,,,,,,,,,,,,,,,,,,,,,
"New Stuyahok, AK",,,,,,,,,New Stuyahok,AK,509.0,5.0,99636,59.4762,-157.271,,,,,,,,,,,,,,,,,,,,,,,,,
"Canaseraga, NY",,,,,,,,,Canaseraga,NY,509.0,185.0,14822,42.4618,-77.7773,,,,,,,,,,,,,,,,,,,,,,,,,
"Laurel Run, PA",,,,,,,,,Laurel Run,PA,509.0,37.0,18706,41.2194,-75.8445,,,,,,,,,,,,,,,,,,,,,,,,,
"Cromwell, IN",,,,,,,,,Cromwell,IN,509.0,685.0,46732,41.4034,-85.6142,,,,,,,,,,,,,,,,,,,,,,,,,
"Lovilia, IA",,,,,,,,,Lovilia,IA,509.0,384.0,50150,41.1348,-92.9082,,,,,,,,,,,,,,,,,,,,,,,,,
"Ringwood, OK",,,,,,,,,Ringwood,OK,509.0,222.0,73768,36.3821,-98.2412,,,,,,,,,,,,,,,,,,,,,,,,,
"Parkway, MO",,,,,,,,,Parkway,MO,509.0,537.0,63077,38.3361,-90.9711,,,,,,,,,,,,,,,,,,,,,,,,,
"Eolia, MO",,,,,,,,,Eolia,MO,509.0,161.0,63344,39.2388,-91.0119,,,,,,,,,,,,,,,,,,,,,,,,,
"Willernie, MN",,,,,,,,,Willernie,MN,509.0,1570.0,55090,45.054,-92.9571,,,,,,,,,,,,,,,,,,,,,,,,,
"Haring, MI",,,,,,,,,Haring,MI,509.0,88.0,49601,44.2821,-85.4005,,,,,,,,,,,,,,,,,,,,,,,,,
"Pine Hollow, OR",,,,,,,,,Pine Hollow,OR,509.0,88.0,97063,45.242,-121.291,,,,,,,,,,,,,,,,,,,,,,,,,
"Mesa, WA",,,,,,,,,Mesa,WA,508.0,118.0,99326,46.5735,-119.0013,,,,,,,,,,,,,,,,,,,,,,,,,
"Laupahoehoe, HI",,,,,,,,,Laupahoehoe,HI,508.0,92.0,96764,19.9749,-155.238,,,,,,,,,,,,,,,,,,,,,,,,,
"Berry Hill, TN",,,,,,,,,Berry Hill,TN,508.0,216.0,37211,36.1196,-86.7673,,,,,,,,,,,,,,,,,,,,,,,,,
"Franklintown, PA",,,,,,,,,Franklintown,PA,508.0,767.0,17019,40.0761,-77.0296,,,,,,,,,,,,,,,,,,,,,,,,,
"Bird-in-Hand, PA",,,,,,,,,Bird-in-Hand,PA,508.0,317.0,17505,40.0373,-76.1863,,,,,,,,,,,,,,,,,,,,,,,,,
"Hydetown, PA",,,,,,,,,Hydetown,PA,508.0,86.0,16354,41.6512,-79.7245,,,,,,,,,,,,,,,,,,,,,,,,,
"June Lake, CA",,,,,,,,,June Lake,CA,508.0,24.0,93529,37.7677,-119.1022,,,,,,,,,,,,,,,,,,,,,,,,,
"Winchester, OK",,,,,,,,,Winchester,OK,508.0,36.0,74421,35.7906,-95.9983,,,,,,,,,,,,,,,,,,,,,,,,,
"Minford, OH",,,,,,,,,Minford,OH,508.0,112.0,45653,38.8618,-82.8552,,,,,,,,,,,,,,,,,,,,,,,,,
"Randolph, UT",,,,,,,,,Randolph,UT,508.0,178.0,84064,41.6644,-111.1857,,,,,,,,,,,,,,,,,,,,,,,,,
"New Melle, MO",,,,,,,,,New Melle,MO,508.0,116.0,63341,38.7181,-90.8833,,,,,,,,,,,,,,,,,,,,,,,,,
"Cedar Vale, KS",,,,,,,,,Cedar Vale,KS,508.0,260.0,67024,37.1061,-96.5018,,,,,,,,,,,,,,,,,,,,,,,,,
"Briaroaks, TX",,,,,,,,,Briaroaks,TX,507.0,183.0,76028,32.4958,-97.3033,,,,,,,,,,,,,,,,,,,,,,,,,
"San Leanna, TX",,,,,,,,,San Leanna,TX,507.0,440.0,78748,30.1442,-97.8196,,,,,,,,,,,,,,,,,,,,,,,,,
"Pink Hill, NC",,,,,,,,,Pink Hill,NC,507.0,421.0,28572,35.0563,-77.7436,,,,,,,,,,,,,,,,,,,,,,,,,
"Bolton Landing, NY",,,,,,,,,Bolton Landing,NY,507.0,184.0,12814,43.5614,-73.6588,,,,,,,,,,,,,,,,,,,,,,,,,
"Barker, NY",,,,,,,,,Barker,NY,507.0,466.0,14012,43.3282,-78.5535,,,,,,,,,,,,,,,,,,,,,,,,,
"Reynolds, IL",,,,,,,,,Reynolds,IL,507.0,531.0,61264,41.3319,-90.6723,,,,,,,,,,,,,,,,,,,,,,,,,
"Allerton, IA",,,,,,,,,Allerton,IA,507.0,171.0,50008,40.7077,-93.3689,,,,,,,,,,,,,,,,,,,,,,,,,
"Swea City, IA",,,,,,,,,Swea City,IA,507.0,265.0,50590,43.3832,-94.3111,,,,,,,,,,,,,,,,,,,,,,,,,
"Otho, IA",,,,,,,,,Otho,IA,507.0,427.0,50569,42.4222,-94.1493,,,,,,,,,,,,,,,,,,,,,,,,,
"Groton Long Point, CT",,,,,,,,,Groton Long Point,CT,507.0,458.0,06340,41.3145,-72.0087,,,,,,,,,,,,,,,,,,,,,,,,,
"New Haven, OH",,,,,,,,,New Haven,OH,507.0,188.0,45030,39.2772,-84.744,,,,,,,,,,,,,,,,,,,,,,,,,
"New Haven, OH",,,,,,,,,New Haven,OH,270.0,84.0,44865,41.0306,-82.6814,,,,,,,,,,,,,,,,,,,,,,,,,
"Rock Creek, OH",,,,,,,,,Rock Creek,OH,507.0,220.0,44084,41.6604,-80.8543,,,,,,,,,,,,,,,,,,,,,,,,,
"Amboy, MN",,,,,,,,,Amboy,MN,507.0,621.0,56010,43.888,-94.1582,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastlake, MI",,,,,,,,,Eastlake,MI,507.0,163.0,49626,44.2449,-86.2927,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Joseph, WI",,,,,,,,,St. Joseph,WI,506.0,103.0,54601,43.7855,-91.0436,,,,,,,,,,,,,,,,,,,,,,,,,
"Chief Lake, WI",,,,,,,,,Chief Lake,WI,506.0,9.0,54843,45.9213,-91.3312,,,,,,,,,,,,,,,,,,,,,,,,,
"Bear River, WY",,,,,,,,,Bear River,WY,506.0,101.0,82930,41.3859,-111.0271,,,,,,,,,,,,,,,,,,,,,,,,,
"Sargent, NE",,,,,,,,,Sargent,NE,506.0,179.0,68874,41.6399,-99.3688,,,,,,,,,,,,,,,,,,,,,,,,,
"Newell, PA",,,,,,,,,Newell,PA,506.0,313.0,15466,40.0748,-79.8897,,,,,,,,,,,,,,,,,,,,,,,,,
"Green Lane, PA",,,,,,,,,Green Lane,PA,506.0,612.0,18054,40.3364,-75.4709,,,,,,,,,,,,,,,,,,,,,,,,,
"Grand Lake, CO",,,,,,,,,Grand Lake,CO,506.0,189.0,80447,40.2503,-105.8231,,,,,,,,,,,,,,,,,,,,,,,,,
"Sacaton Flats Village, AZ",,,,,,,,,Sacaton Flats Village,AZ,506.0,31.0,85147,33.0559,-111.659,,,,,,,,,,,,,,,,,,,,,,,,,
"Center, MO",,,,,,,,,Center,MO,506.0,492.0,63436,39.5096,-91.5291,,,,,,,,,,,,,,,,,,,,,,,,,
"Benzonia, MI",,,,,,,,,Benzonia,MI,506.0,172.0,49616,44.616,-86.0989,,,,,,,,,,,,,,,,,,,,,,,,,
"Cankton, LA",,,,,,,,,Cankton,LA,505.0,95.0,70584,30.3455,-92.113,,,,,,,,,,,,,,,,,,,,,,,,,
"Summerville, PA",,,,,,,,,Summerville,PA,505.0,327.0,15864,41.1163,-79.1879,,,,,,,,,,,,,,,,,,,,,,,,,
"Cross Roads, PA",,,,,,,,,Cross Roads,PA,505.0,107.0,17322,39.82,-76.5728,,,,,,,,,,,,,,,,,,,,,,,,,
"Saguache, CO",,,,,,,,,Saguache,CO,505.0,494.0,81149,38.0863,-106.1409,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelburne, VT",,,,,,,,,Shelburne,VT,505.0,309.0,05482,44.3759,-73.2265,,,,,,,,,,,,,,,,,,,,,,,,,
"Hillsdale, IL",,,,,,,,,Hillsdale,IL,505.0,300.0,61257,41.6108,-90.1752,,,,,,,,,,,,,,,,,,,,,,,,,
"Christiansburg, OH",,,,,,,,,Christiansburg,OH,505.0,820.0,45389,40.0567,-84.0254,,,,,,,,,,,,,,,,,,,,,,,,,
"Brownsville, MN",,,,,,,,,Brownsville,MN,505.0,105.0,55919,43.6992,-91.2823,,,,,,,,,,,,,,,,,,,,,,,,,
"Eskridge, KS",,,,,,,,,Eskridge,KS,505.0,376.0,66423,38.8595,-96.1049,,,,,,,,,,,,,,,,,,,,,,,,,
"Clifton, KS",,,,,,,,,Clifton,KS,505.0,477.0,66937,39.5681,-97.2807,,,,,,,,,,,,,,,,,,,,,,,,,
"Cross Hill, SC",,,,,,,,,Cross Hill,SC,505.0,61.0,29332,34.3045,-81.9836,,,,,,,,,,,,,,,,,,,,,,,,,
"Forman, ND",,,,,,,,,Forman,ND,504.0,249.0,58032,46.104,-97.6369,,,,,,,,,,,,,,,,,,,,,,,,,
"Lockhart, AL",,,,,,,,,Lockhart,AL,504.0,178.0,36442,31.0128,-86.3505,,,,,,,,,,,,,,,,,,,,,,,,,
"Strong, AR",,,,,,,,,Strong,AR,504.0,175.0,71765,33.1079,-92.3598,,,,,,,,,,,,,,,,,,,,,,,,,
"Mound City, IL",,,,,,,,,Mound City,IL,504.0,288.0,62963,37.0854,-89.1628,,,,,,,,,,,,,,,,,,,,,,,,,
"Dows, IA",,,,,,,,,Dows,IA,504.0,252.0,50071,42.6593,-93.5012,,,,,,,,,,,,,,,,,,,,,,,,,
"Runnells, IA",,,,,,,,,Runnells,IA,504.0,456.0,50237,41.5141,-93.3604,,,,,,,,,,,,,,,,,,,,,,,,,
"Darrtown, OH",,,,,,,,,Darrtown,OH,504.0,82.0,45056,39.4975,-84.669,,,,,,,,,,,,,,,,,,,,,,,,,
"Houston Acres, KY",,,,,,,,,Houston Acres,KY,504.0,1350.0,40220,38.2147,-85.6143,,,,,,,,,,,,,,,,,,,,,,,,,
"Minong, WI",,,,,,,,,Minong,WI,503.0,127.0,54859,46.0978,-91.8263,,,,,,,,,,,,,,,,,,,,,,,,,
"Amherstdale, WV",,,,,,,,,Amherstdale,WV,503.0,64.0,25606,37.7799,-81.8183,,,,,,,,,,,,,,,,,,,,,,,,,
"Hermleigh, TX",,,,,,,,,Hermleigh,TX,503.0,21.0,79526,32.6365,-100.7523,,,,,,,,,,,,,,,,,,,,,,,,,
"Wrigley, TN",,,,,,,,,Wrigley,TN,503.0,203.0,37098,35.8997,-87.3537,,,,,,,,,,,,,,,,,,,,,,,,,
"Granada, CO",,,,,,,,,Granada,CO,503.0,283.0,81041,38.063,-102.3115,,,,,,,,,,,,,,,,,,,,,,,,,
"Liberty, IL",,,,,,,,,Liberty,IL,503.0,496.0,62347,39.8842,-91.1084,,,,,,,,,,,,,,,,,,,,,,,,,
"Odum, GA",,,,,,,,,Odum,GA,503.0,95.0,31555,31.6665,-82.0269,,,,,,,,,,,,,,,,,,,,,,,,,
"Laurelville, OH",,,,,,,,,Laurelville,OH,503.0,920.0,43135,39.4719,-82.7374,,,,,,,,,,,,,,,,,,,,,,,,,
"Wheelwright, KY",,,,,,,,,Wheelwright,KY,503.0,110.0,41669,37.3392,-82.7186,,,,,,,,,,,,,,,,,,,,,,,,,
"Hampton, FL",,,,,,,,,Hampton,FL,502.0,183.0,32044,29.8643,-82.138,,,,,,,,,,,,,,,,,,,,,,,,,
"Jayton, TX",,,,,,,,,Jayton,TX,502.0,114.0,79528,33.2502,-100.5748,,,,,,,,,,,,,,,,,,,,,,,,,
"Leary, TX",,,,,,,,,Leary,TX,502.0,149.0,75561,33.469,-94.2191,,,,,,,,,,,,,,,,,,,,,,,,,
"Parryville, PA",,,,,,,,,Parryville,PA,502.0,120.0,18244,40.8243,-75.6701,,,,,,,,,,,,,,,,,,,,,,,,,
