RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020
395086,409,"Sevierville, TN",Msa,TN,93029,93071,93213,93505,94290,95028,95795,96165,96679,97211,97847,98464,99242,100118,101218,102106,102304,102219,102316,102991,103617,103983,104262,104515,104517,104632,104382,104606,104823,105857,106452,107051,107313,108001,108531,109076,109668,110145,110794,111297,111818,111832,112052,112288,112699,113030,113505,114115,114636,115313,115867,116287,116619,116974,117322,117606,118037,118535,119183,120109,121086,121822,122374,123058,123920,124983,126069,127091,127838,128259,128823,129226,129763,130301,130793,131395,131901,132466,133017,133711,134447,135324,135764,136046,136145,136464,137219,137784,138434,138851,139302,139571,139974,140515,141207,141942,142760,143528,144073,144722,145458,146195,146877,147526,148225,148745,149349,149974,150711,151442,152075,152643,153261,154144,154976,155877,156854,158203,159514,160815,162078,163573,165293,166812,167780,168469,169695,171456,173038,174116,175118,176089,176905,177486,178072,178414,178723,178900,179503,179732,179891,180051,180282,180833,180999,180706,179776,179713,180665,181986,181291,179665,177950,176696,175443,173885,172965,172963,173093,172733,170356,167526,165422,164524,163894,162848,161707,160240,158396,155674,153632,152107,152257,152526,152890,152704,152081,151731,151525,151659,151462,151789,151532,150772,149842,149233,149139,148549,148273,147485,146700,145968,146214,146174,146152,145992,145636,145150,144262,144208,144150,144555,144888,145023,144686,144440,144487,144780,145532,146366,147287,147702,148209,148666,149137,149618,150059,150479,151138,151910,151817,151332,150921,151662,152486,153135,153369,153792,154436,155486,156060,156204,156380,156831,157295,156873,156430,156149,156484,156836,157181,157106,157032,157474,158673,160029,161185,162171,162681,163446,164228,165394,166544,167611,168961,169910,170571,171136,171969,173112,174567,175817,177205,178004,178663,179681,180688,182265,183733,185288,186545,187793,189455,191472,193155,194707,196239,197389,198758,199843,201400,202922,204786,206643,208544,210146,212034,214055,216189,218462,220457,222409,224053,225676,227107,228448,229427
394325,410,"Ames, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155961,155982,156378,156986,157634,157915,158074,158278,158520,158722,158854,158896,159045,159352,159562,159610,159669,159963,160329,160521,160652,160866,161058,161395,161583,161939,161886,161874,161657,161859,162097,162455,162707,162875,163122,163281,163336,163203,163124,163126,163188,163145,163242,163343,163520,163556,163597,163517,163509,163404,163279,163090,162897,162664,162315,161930,161695,161585,161559,161581,161748,161910,162091,162212,162372,162536,162586,162621,162460,162378,162237,162179,161876,161689,161508,161647,161731,161881,162041,162177,162342,162402,162514,162577,162775,162968,163231,163160,163110,162801,162758,162792,163251,163674,163984,164133,164308,164591,164730,164838,164936,165848,166993,168200,169057,169955,170305,170473,170587,171246,172067,173053,174085,174522,174815,174933,174529,174077,174956,176829,178621,179170,179819,180668,181874,182869,183302,183680,184629,185807,186326,186167,186222,186691,187192,187579,187936,188557,189508,190365,191154,191883,192785,193706,194642,195628,196585,197558,197845,198084,198205,198968,199795,200518,200935,201374,201752,202423,202522,202322,202040,202118,202306,202385,202227,202241,202390,202896,203290,203652,204113,204779,205550,206001,206394,206657,207127,207512,207948,208149,208485,208699,209128,209558,210096,210723,211366
394407,411,"Bozeman, MT",Msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228679,229917,230772,232491,234040,235980,238252,240753,243633,245965,248455,251226,254856,258262,261479,264700,268037,270855,273574,275941,277510,279489,281102,281980,281702,281858,283053,284605,285826,286690,287036,287217,287713,288479,289309,290059,290315,288721,286802,284967,284808,285269,285032,284829,284149,283958,283507,283994,284540,285371,284955,284111,282381,280101,278065,275922,274336,272724,271738,270824,269840,269584,269055,268844,267831,267048,266525,266564,266401,265719,264309,262379,261172,259630,259369,258838,259293,259426,259413,259159,259194,259575,260191,260784,261052,261344,261410,261761,262088,262723,263464,264297,264993,265785,266750,268045,269066,270360,271396,272100,272306,272450,272764,273034,273655,274532,275481,276410,277356,278505,279422,280160,280859,281888,283641,285761,287210,288114,288700,289549,290848,291526,292796,295055,298320,301362,303025,304106,305467,307057,308965,310387,311933,313951,316137,318112,319426,320770,322961,325070,327442,329393,331909,334612,337406,340180,342709,344744,346600,348705,351058,354247,357642,361648,365463,369010,371760,374392,376814,379953,383279,386970,389751,391354,392989,394877,397463,399771,402016,404136,406573,409908,414060,417549,419195,420926,422585,425490,427372,429674,432572,435797,439105,441587,443528,445894,450301,455260
394882,412,"Moses Lake, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119271,119824,120669,122448,124571,126527,128305,130102,131834,133379,134662,135899,137459,139298,141147,142387,143137,143952,144985,145631,146255,146773,147840,148819,150432,152072,153675,154872,155904,157028,158045,159391,160677,162238,163147,163940,162237,160448,158029,157257,156141,155096,153916,152831,151626,150787,150002,149326,148802,148241,147694,146470,145227,143831,142601,141258,140201,138200,136618,134949,134513,133928,133659,133426,133347,133189,132833,132431,131664,131203,130455,129749,128849,128172,127424,126641,125947,125504,125178,124851,124711,124714,124769,124876,124652,124480,124391,124420,124496,124592,124927,125345,125837,126416,127045,127760,128839,129944,130989,131818,132621,133424,134102,134874,135694,136543,137461,138219,138857,139447,140128,140970,141737,142494,143182,143859,144746,145745,146753,147669,148450,149352,150298,151432,152689,153880,155090,156109,156572,156826,157135,158064,159287,160404,161371,161852,162284,162744,163418,164243,165315,166460,167564,168328,168854,169381,169746,170473,171436,172846,174269,175682,176907,177932,178789,179784,181006,182207,183121,183831,184822,185746,186605,187341,187998,189031,189920,191365,192558,193772,196451,199487,201282,202114,202681,203332,204662,205977,208619,209999,211644,213429,214334,215113,216794,219331,222234,225286,227956
394704,413,"Indiana, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87552,87797,88234,89055,89963,91007,91926,92707,93315,94033,94905,95646,96311,97107,97817,98592,99153,99506,99853,100446,101193,101715,101826,102043,102312,102692,102974,103040,103049,102985,103141,103181,103263,103293,103410,103508,103462,103176,102806,102412,102235,101984,101680,101115,100534,100014,99711,99347,99097,98766,98620,98451,98081,97692,97165,96929,96663,96508,96193,96175,96336,96723,96732,96572,96425,96514,96717,96778,96864,97326,97882,98283,97952,97708,97629,97945,98177,98155,98058,98094,98332,97979,97561,97049,97153,97042,97049,96974,97152,97498,97844,98128,98139,98301,98443,98771,99057,99320,99549,99720,99922,100015,100270,100507,100815,101063,101307,101512,101608,101976,102325,102809,103033,103289,103383,103474,103582,103838,104130,104505,104903,104992,105001,104959,105190,105511,105788,106112,106391,106651,106939,106734,106659,106317,106479,106556,106958,107340,107780,108167,108568,108991,109433,110104,110697,112183,113485,114795,115230,115602,116048,116524,117020,117556,118053,118904,119680,120273,120466,120648,120991,121321,121642,121936,122343,122855,123565,124154,124719,124969,125305,125623,126095,126555,127200,127836,128455,128734,128899,128916,128969,129128,129396,129628,129777,129884,129763,129586
394568,414,"Elmira, NY",Msa,NY,59623,59555,59483,59406,59304,59206,59080,58992,59049,59091,59102,59047,59060,59281,59524,59706,59873,60063,60360,60575,60894,61170,61493,61671,61847,61764,61671,61560,61574,61576,61536,61626,61283,61127,61056,61383,61573,61666,61826,62052,62401,62855,63327,63766,64159,64446,64602,64868,65265,65856,66342,66774,66861,66853,66791,66771,66938,67178,67543,67705,67704,67728,67849,68239,68670,69070,69470,69762,70162,70474,70846,71129,71542,71978,72464,72882,73420,73877,74309,74555,74705,74732,74797,74909,75013,75153,75232,75046,74805,74625,74600,74894,75378,75703,75762,75933,76476,76842,77052,77222,77526,78057,78539,78991,78998,79650,80444,81607,82240,82849,83241,83564,83869,84018,84253,84423,84782,84912,84985,84404,83921,83535,83787,84108,84329,84531,84723,84897,85308,85632,86150,86615,87086,87487,87647,88014,88275,88678,88771,88974,88567,88099,87435,87247,87254,87328,87396,87460,87693,87444,87459,87178,87665,87970,88283,88258,88228,88403,88523,88506,88560,88932,89168,89643,89898,90384,90858,91518,91819,91837,91555,91630,91486,91700,91850,91818,91479,91038,90941,90790,90961,91158,92012,92431,92795,92397,92206,92459,93152,94068,94423,94577,94651,94905,94829,94800,94927,95602,96199,96399,96227,95904,95743,95936,95915,95771,95383,95453,95816,96266,96605,96898,97160,97285,97535,97785,98274,98695,99255,99305,99026,98431,98083,97748,97522,97454,97596,97526,97284,96972,96725,96694,96595,96437,95907,95440,95016,94620,93982,93417,93093,92897,92651,92140,91738,91663,91983,92395,92654,92671,92659,92840,93049,93284,93679,94327,94820,95119,94972,94839,94802,95432,96489,96972,97098,96993,97302,97673,98503,99132,100134,100736,101387,101406,101592,101995,102614,102752,102660,102553,102477,102572,102704,103324,103468,103583,103076,103066,103032,103453,103808,104100,104173,104242,104182,103954,104053
394847,415,"Meadville, PA",Msa,PA,46127,46248,46230,46177,46043,45926,45993,46053,46182,46190,46295,46385,46380,46277,46233,46460,46485,46514,46428,46685,46821,47157,47460,47856,48273,48519,48996,49350,50461,51445,52337,52742,53365,53822,53920,53907,54212,54898,55179,55152,54704,54628,54216,53640,52774,52345,52518,52797,52974,53268,53629,54200,54102,53826,54107,54895,55764,56180,56475,56746,56835,56657,56631,56751,57440,58121,58519,58711,59026,59409,59777,59999,60443,60827,61274,61561,61761,61978,62228,62570,62728,62882,63058,63495,64012,64524,64811,65123,65360,65704,66078,66663,67306,68120,68714,69241,69440,69755,70163,70682,71495,72198,72968,73414,73858,74269,74729,75083,75532,76154,76974,77598,77992,78378,78729,79035,79367,79607,79925,80188,80559,80851,80921,81144,81401,81649,81846,81925,82048,82115,82135,82204,82151,82297,82455,82632,82558,82444,82274,82377,82283,82236,82115,82157,82275,81745,81175,80370,79967,79749,79552,79413,79307,79284,79268,79087,78804,78565,78298,78080,78036,77650,77384,76895,76600,76224,75944,75749,75630,75867,76227,76682,76719,76867,76906,77003,77035,77035,77037,76966,76901,76732,76540,76387,76358,76345,76151,75937,75811,75933,75899,75801,75603,75446,75245,75033,74889,74848,75117,75331,75454,75278,75294,75390,75643,75878,76069,76110,76120,76118,76040,76092,76142,76333,76514,76707,76869,76954,77096,77369,77628,77864,78070,78343,78619,78855,78981,79070,79173,79309,79517,79682,79886,80072,80306,80418,80540,80691,80884,81143,81333,81676,81955,82375,82658,82975,83132,83387,83600,83840,84093,84374,84716,84911,85099,85192,85452,85712,86107,86516,86950,87415,87791,88106,88275,88540,88843,89163,89486,89815,90200,90403,90570,90658,90999,91400,91928,92339,92748,93269,93639,93914,94036,94406,94784,95172,95298,95488,95641,95869,96086,96228,96454,96748,97104,97349,97601
394373,416,"Beaver Dam, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105799,105874,105833,106139,106620,107361,108072,108800,109568,110180,110769,111041,111806,112678,114014,114776,115501,116001,117126,118214,119804,121010,122003,122940,123300,123896,124451,125357,125998,126472,125970,125492,123916,123673,123994,125501,126620,127278,127453,127870,128234,128605,129063,129763,131017,131826,132411,132277,132410,132635,133035,133272,133496,133757,134242,134527,134769,134625,134191,133559,133133,132869,132801,132620,132602,132535,132401,132056,131640,131238,131045,130860,130651,130327,129939,129562,129094,128684,128238,127856,127402,126849,126243,125689,125129,124554,123922,123417,123005,122617,122309,122062,121910,121735,121510,121258,120991,120720,120444,120058,119564,119022,118453,117934,117395,117047,116792,116645,116386,116166,115898,115723,115597,115522,115424,115288,115213,114970,114548,114080,113857,113771,113697,113625,113799,114005,114136,114081,114124,113854,113287,112714,112597,112807,112946,113079,112749,112405,112224,112651,112985,114582,116884,119661,121106,121777,122104,122413,122774,123631,124137,124045,123336,121850,120708,119104,118634,118436,119442,119870,120992,121146,122720,124530,127497,130026,132232,133883,134907,135726,136271,138597,140105,142009,141827,141853,141653,142246,142419,143318,144637,146598,147633,147726,148188,149238,151213,153055,154417,155233,155879,156783,157959,159056,160457,161426,162542,163262,164496,164892,165670,165754,166997,167517,168062,167876,167862,168138,168644,169142,169245,170083,170968,172597,173635,175064,176401,178367
753912,417,"Pinehurst-Southern Pines, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190198,189638,189220,188602,187214,186132,184879,185021,185263,185723,185763,186059,186321,187031,187738,188451,190301,192004,194199,195014,195862,196406,197852,199117,200620,201639,202635,203582,204796,206011,207212,208055,209065,210411,211828,213341,215004,216397,217355,217860,218618,219571,220698,221674,222563,223750,224114,224305,224126,224667,225957,226274,226172,225681,225212,224920,224321,222270,221470,220586,219989,217872,215232,213835,212355,210979,209597,208261,207374,207010,206440,205937,205590,205804,206126,206521,207057,207547,207704,207723,207313,206936,206050,205300,204543,203980,203641,202996,202544,202203,202093,201727,201319,200823,200743,200668,200530,200434,200163,199953,199713,199736,199829,199988,200343,200746,201230,201359,201450,201352,201298,201161,200980,200548,200207,200113,200155,200474,200646,201200,201646,202234,202871,203627,204505,205248,205827,206214,206507,206759,206739,206886,206873,206998,206950,207208,207168,207325,207188,207489,207867,208189,208695,208538,208782,208943,209515,209654,209788,209868,210453,210931,211485,212114,212989,214027,214719,215372,215645,216243,217114,218196,219060,219833,220244,220588,220677,221637,223065,224512,226026,227227,228331,229119,229968,230630,231499,232323,233419,234140,234846,236185,237611,238680,238964,239408,239976,240882,241700,242807,243842,244808,245727,246269,246897,248025,249876,251835,253814
395175,418,"Ukiah, CA",Msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170435,169905,169571,169172,169156,169400,169923,170490,171356,172244,173698,175378,177243,179065,180930,182831,184414,185803,187023,188972,190905,193464,195464,197580,199209,201581,204223,206555,208822,211133,213767,215819,217811,218867,220074,221051,223373,225733,228151,230525,233578,237186,240130,242403,244317,247418,250549,253766,255578,257193,258444,260810,264650,269388,275353,280787,286479,289988,292964,295898,301556,308179,314696,320017,320758,319087,316255,317116,319578,322740,326824,331950,337279,342725,347510,352129,357487,364466,372194,379195,385218,391691,398207,402814,404293,403111,405281,409270,414593,417731,420174,422082,424355,426291,428765,432104,436916,442529,444894,444581,444898,447472,450573,450659,447503,444514,438638,430692,420676,411847,403892,396644,388558,380435,372016,365134,360267,355409,351296,347897,345147,342031,338974,336503,335016,334239,333129,332417,330838,329995,329099,328558,328503,328754,329193,329338,329005,326777,325061,322748,322106,320461,320108,319929,319651,318479,316901,315230,313495,312775,312155,311711,310204,309295,307937,306792,305875,305697,305868,306831,308150,310509,312391,314827,316900,319131,321505,324277,328007,331857,336191,339856,343734,345685,349265,352505,357592,361431,364943,367914,369900,371908,373308,374918,375966,379036,379525,380143,378588,379599,380700,381919,383276,384666,386333,387837,389438,389920,391186,392633,394981,396442,398202,400025,401875,403256,404192,405374,406803,408497,410842,412877,415046,416443,417585,418843,420005,422147,424534,426899,428869,430195,432414,434907,438473,441675,444020,445009,445708,447799,451343,454498,455586,455821,454860,453550,451105,451859,453925,455536,456206,452574,450438,447600,446025,443454,441009,439357,438102,433987,431292,430010,430250,433494,435784,439528,444303,451279,459624,468923
753887,419,"Hermiston-Pendleton, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117515,117678,118014,119370,121196,123090,124786,126395,128265,129867,131442,132823,134108,135737,137565,138718,139340,139795,140394,140840,140888,141211,141589,142065,142482,143076,143717,144037,143757,143334,142994,143061,142949,142921,142554,142221,141833,141398,140745,139966,139291,138628,137964,136936,135883,134707,133803,132880,132020,131015,129952,128836,127703,126598,125563,124678,123916,123201,122423,121758,121066,120571,120170,119974,119681,119348,118809,118268,117551,116882,116131,115351,114629,113899,113133,112337,111829,111477,111298,111009,110953,110908,111029,111041,111070,111039,111179,111332,111499,111775,112193,112772,113304,113880,114560,115292,116225,117209,118320,119374,120452,121438,122380,123394,124422,125534,126499,127787,128868,129967,130731,131593,132452,133309,134175,134952,135799,136629,137606,138394,139375,140431,141721,143004,144239,145564,146917,148325,149694,151047,152403,153775,154988,156172,157355,158671,160048,161509,162999,164490,165905,167280,168583,169932,171286,172672,174015,175311,176619,177769,178882,179901,180935,181958,182899,183887,185068,186292,187634,188876,190049,190908,191886,192572,193300,193783,194259,194641,195096,195812,196784,197947,198975,199631,199477,199550,200291,201488,202929,204047,205049,205861,206462,207010,207731,208979,210850,212746,214115
394809,420,"Lufkin, TX",Msa,TX,52638,52656,52707,52815,52897,53011,53105,53246,53315,53398,53500,53610,53781,54047,54339,54558,54731,54983,55280,55457,55667,55895,56211,56513,56716,56664,56574,56445,56586,56403,56304,56274,56530,56701,56715,56670,56667,56953,57119,57534,57692,58235,58557,58988,59012,59129,59163,59417,59644,59816,60077,60262,60533,60750,61067,61291,61597,61866,62395,62778,63227,63448,63686,63811,63898,63928,64021,64110,64298,64426,64431,64381,64349,64513,64599,64685,64875,65153,65426,65616,65795,65995,66183,66405,66482,66580,66691,66932,67020,67015,66899,66947,66930,66983,66983,67033,67127,67180,67338,67599,67967,68345,68694,69006,69319,69588,69842,70019,70270,70544,70759,70595,70382,70127,70144,70079,70120,70112,70227,70435,70657,70878,71046,71365,71704,72090,72402,72696,72980,73292,73612,73897,74179,74483,74802,75142,75363,75584,75686,75885,76120,76422,76668,76794,76881,76815,76718,76621,76654,76742,76778,76844,76677,76499,76261,76229,76184,76267,76394,76479,76503,76434,76413,76310,76215,76112,76045,75993,75973,75935,75906,75834,75787,75690,75638,75592,75623,75590,75518,75377,75168,74914,74733,74707,74745,74809,74872,74945,75188,75450,75767,75941,76172,76486,76756,76971,77103,77282,77478,77690,77814,78002,78252,78631,78986,79326,79652,80026,80444,80892,81375,81846,82315,82749,83199,83691,84206,84660,85134,85615,86180,86785,87365,87953,88621,89331,90027,90567,91109,91694,92333,92963,93550,94091,94608,95181,95714,96240,96682,97194,97755,98359,98943,99507,100078,100689,101268,101840,102256,102715,103232,103938,104662,105409,106088,106710,107201,107678,108256,108481,108833,108970,109468,109902,110402,110898,111404,111956,112694,113326,113905,114998,116254,117341,117667,117916,118257,118838,119359,120020,120694,121371,121931,122189,121936,121948,122059,122510,122811,122895,123019,123013,122924,122882,122926,123004,123344
395248,421,"Zanesville, OH",Msa,OH,56160,56406,56906,57613,58207,58460,58652,59105,59351,59572,59557,59721,59677,59640,59106,58803,58563,58884,59232,59239,59426,59606,60021,60249,60872,61594,62539,63185,63942,64403,64800,65045,65402,65810,66256,66588,66733,66785,66989,67233,67230,67297,67507,67834,68083,68173,68366,68480,68462,68687,68863,69405,69993,70581,70940,71219,71599,72148,72727,73263,73914,74352,74937,75151,75348,75308,75402,75503,75591,75593,75532,75565,75620,75743,75924,76119,76326,76442,76670,77004,77385,77759,78116,78349,78503,78604,78327,78322,78467,79184,79613,79867,80051,80405,80892,81437,81991,82322,82762,83060,83403,83543,83809,84121,84415,84625,84719,84844,85002,85530,86172,86672,86978,87103,87296,87578,87847,88179,88425,88704,88923,89101,89344,89642,89985,90309,90701,90991,91226,91384,91679,91968,92273,92496,92712,93151,93593,94051,94141,94364,94670,94860,94781,94741,94684,94554,94196,93671,93087,92665,92605,92375,92105,91775,91776,91444,91059,90667,90466,90266,90048,89702,89281,88881,88509,88237,87923,87938,88050,88228,88264,88249,88227,88131,87955,87786,87615,87456,87240,86931,86551,86119,85753,85465,85291,85231,85251,85323,85387,85458,85436,85356,85276,85263,85319,85380,85410,85424,85421,85374,85308,85261,85300,85403,85592,85787,85979,86102,86168,86250,86315,86505,86752,87007,87232,87499,87826,88134,88357,88582,88910,89237,89603,89828,90119,90363,90672,90905,91196,91471,91774,92010,92236,92523,92778,93135,93302,93505,93675,93967,94091,94226,94404,94781,95119,95437,95745,96050,96426,96853,97242,97596,97935,98320,98736,99135,99572,99888,100256,100632,101201,101741,102305,102733,102988,103376,103717,104231,104703,105225,105844,106319,107000,107654,108332,108919,109244,109986,110643,111294,111731,112178,112848,113518,114182,114883,115505,116208,117228,117822,118488,119052,119793,120521,121002,121553,121941
394505,422,"Corvallis, OR",Msa,OR,142850,142847,142966,143176,143508,143931,144375,144821,145070,145376,145619,146119,146964,148076,149041,149366,149554,149368,149585,149723,150390,150767,151110,151331,151683,151946,152382,152578,152887,152934,153018,153791,154885,156279,157454,158024,158023,157569,157099,159047,161139,165134,167447,168183,167040,166235,167021,168720,169284,171037,171643,172978,172739,173212,173866,175561,177531,179284,180233,180990,183797,184621,187099,185448,187282,186765,188227,188648,189470,190107,190500,190797,190645,190964,190974,192304,192338,192680,192154,192092,192586,193186,194103,194939,195615,196666,197405,198714,199335,200340,201433,203087,204388,205721,206635,207601,208334,209175,210336,211253,212487,213410,214256,214822,215685,216774,217944,219142,220469,222137,223471,225414,227019,229253,231455,233919,236127,238167,240909,243979,247364,250313,253655,256542,259789,262658,265759,269242,272510,275619,277734,279900,282394,285228,287510,289270,290954,292989,294955,295992,297674,299160,300720,301188,300184,298721,297405,296918,295927,294044,292039,290180,288094,285740,283424,281233,279384,277287,275036,272274,268948,265625,263168,261488,260076,258205,256701,255602,254537,253840,252474,251407,252133,253937,254094,252438,249421,247850,246005,244663,243610,242562,242757,241945,239688,236305,233736,232594,232774,232966,233466,232996,232092,230824,230149,231390,233391,234887,236027,237297,238346,238892,238762,239405,240846,243128,244316,244649,245218,247083,249215,250712,252688,254784,257429,259512,261320,262711,263095,263241,262766,263762,264740,266071,266079,266124,266765,267734,268977,270066,272736,274842,277154,277831,279072,280377,282994,285284,287375,289572,292052,294678,295408,296276,298118,299734,301526,302018,302675,303540,303539,304283,303781,305518,309636,314747,316543,317460,317556,319903,322163,324733,328651,330902,333742,332292,331081,331518,335443,342000,348178,353843,357198,358461,358925,357646,357491,357520,358548,357734,357996,359251,360252,361682,361357,363298,364026,368054,370951,375190,377925,380925,381969,381072,380825,380074,381892
